,Price,GDP,RATE_10,URATE,CPI,PPI,HOUSE,SAVE,Index Enterprise Value,Adjusted Price/Earnings ratio,Adjusted Price/Estimated Earnings,BEst Div Yld,Total Debt to Total Equity,Current Market Cap,Profit Margin,SMA_10d,SMA_20d,SMA_60d,EMA_10d,EMA_20d,EMA_60d,MOM_10d,MOM_20d,MOM_60d,RSI_10d,RSI_20d,RSI_60d
2023-01-12,32.81574249267578,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7528.2083,19.7184,19.4941,2.5664,95.3018,2619677.87,5.6327,32.8765365600586,32.749254417419436,31.85853328704834,32.89539852471975,32.755774587890805,31.997132103409996,0.07479476928710938,0.2907295227050781,3.4000225067138636,51.058555199999724,54.81240030801781,55.264998492601755
2023-01-13,32.980674743652344,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7559.2083,19.8191,19.5953,2.5534,95.3018,2631478.19,5.6327,32.88957824707031,32.771851539611816,31.912222226460774,32.910903291798405,32.77719365034429,32.029379403090076,0.1304168701171804,0.45194244384765625,3.2213363647460938,54.71169111319302,56.408336043647544,55.75745430740386
2023-01-17,33.04587936401367,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7571.3283,19.8585,19.6338,2.549,95.3018,2630461.88,5.6327,32.924098587036134,32.82408428192139,31.969226773579916,32.93544439583754,32.802782765931845,32.06270727066134,0.3452033996582031,1.0446548461914062,3.4202728271484375,56.149476616805586,57.03974703232277,55.952400198080774
2023-01-18,32.06587600708008,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7390.5183,19.2709,19.0542,2.6268,95.3018,2560417.17,5.6327,32.86886558532715,32.835303688049315,32.017327562967935,32.7773410524271,32.732601169850724,32.06281116365868,-0.5523300170898438,0.22438812255859375,2.88604736328125,36.69494085419483,46.405560004834356,52.4219081818195
2023-01-19,31.826148986816406,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7345.1283,19.1234,18.9096,2.6489,95.3018,2532757.95,5.6327,32.773358535766604,32.79435844421387,32.05524155298869,32.60439704049788,32.64627239051412,32.0550517480245,-0.9550704956054688,-0.8189048767089844,2.274839401245117,33.536718924071515,44.27987500325663,51.61177949980994
2023-01-20,32.06970977783203,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7391.8783,19.2754,19.0613,2.6278,95.3018,2553722.51,5.6327,32.72330322265625,32.76779651641846,32.09000196456909,32.50718117455863,32.59136166549678,32.05553233916574,-0.5005531311035156,-0.5312385559082031,2.0856246948242223,39.42239591948968,46.88205274065915,52.37226465665491
2023-01-23,32.19437026977539,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7415.2283,19.3512,19.1361,2.6177,95.3018,2563571.76,5.6327,32.6086181640625,32.734714317321775,32.11906992594401,32.45030646459804,32.55355296114236,32.06008440246441,-1.1468505859375,-0.6616439819335938,1.7440776824951136,42.32686754858905,48.18573592695098,52.758714819021414
2023-01-24,32.30752182006836,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7431.7483,19.4049,19.1869,2.6108,95.3018,2573291.95,5.6327,32.53401489257813,32.70776882171631,32.14751621882121,32.4243456201381,32.530121423897214,32.068197104680934,-0.74603271484375,-0.538909912109375,1.706777572631836,44.98703667172519,49.37292979132429,53.10990758541544
2023-01-25,32.41299819946289,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7454.4483,19.4787,19.2578,2.6014,95.3018,2579494.55,5.6327,32.47686347961426,32.67871379852295,32.175615374247236,32.42228245274261,32.51896683109395,32.07950205860821,-0.5715141296386719,-0.5811004638671875,1.6859493255615234,47.495371418331686,50.4861224845279,53.438039940765904
2023-01-26,32.232723236083984,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7420.4183,19.3681,19.1298,2.6194,95.3018,2572646.64,5.6327,32.395164489746094,32.63211078643799,32.189813168843585,32.38781714062286,32.4917055363311,32.084525703771355,-0.8169898986816406,-0.9320602416992188,0.8518676757812536,43.71055780971889,48.56494686551292,52.795873818381786
2023-01-27,32.12149429321289,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7397.9583,19.2951,19.0637,2.6282,95.3018,2568072.27,5.6327,32.3257396697998,32.6011381149292,32.204324086507164,32.339394804730134,32.45644732270079,32.085737788671075,-0.6942481994628906,-0.6194534301757812,0.8706550598144496,41.446334681773806,47.39363153877442,52.40076553522085
2023-01-30,32.16559982299805,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7404.9383,19.3178,19.0854,2.6251,95.3018,2568365.18,5.6327,32.244232177734375,32.56690521240235,32.2223562558492,32.30779571714248,32.42874756082434,32.08835621602606,-0.8150749206542969,-0.6846580505371165,1.0819301605224645,42.75286459454646,47.91794456996967,52.54397837340139
2023-01-31,32.501220703125,6546655.0,1.78309897,3.4,127.134621848503,260.227,1340.0,4.4,7469.7583,19.5284,19.305,2.5911,95.3018,2596313.78,5.6327,32.189766311645506,32.55693244934082,32.253783226013184,32.34296389641203,32.435649764852975,32.10189275658668,-0.5446586608886719,-0.19945526123046875,1.8856182098388672,51.83891167829206,51.76843465896174,53.623752110134944
2023-02-01,32.66231918334961,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7501.9383,19.633,19.398,2.5779,95.3018,2614677.24,5.6327,32.24941062927246,32.5591381072998,32.29126942952474,32.40102849403704,32.45723732851932,32.12026739352972,0.5964431762695312,0.0441131591796875,2.2491722106933594,55.59753070385882,53.50523855383671,54.13317890497541
2023-02-02,32.393821716308594,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7447.4983,19.4561,19.1826,2.6026,95.3018,2592585.89,5.6327,32.30617790222168,32.53976821899414,32.3181822458903,32.399718170813685,32.45119774640401,32.129236387719196,0.5676727294921875,-0.38739776611328125,1.6147689819335938,48.57701408382847,50.325904506900855,53.14374604863787
2023-02-03,32.42066955566406,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7451.2683,19.4683,19.1426,2.6041,95.3018,2579502.77,5.6327,32.341273880004884,32.532288551330566,32.341115697224936,32.40352751351375,32.44829029966687,32.138791573553455,0.35095977783203125,-0.14959335327148438,1.376007080078125,49.28846826352634,50.63465493998927,53.23067257145089
2023-02-06,32.476287841796875,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7460.0083,19.4967,19.2556,2.5963,95.3018,2579398.16,5.6327,32.36946563720703,32.48904190063477,32.363861656188966,32.416756664110686,32.45095673225068,32.14985702497127,0.2819175720214844,-0.8649330139160156,1.3647575378417933,50.853586762032656,51.29479732618542,53.412751339264815
2023-02-07,32.276832580566406,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7425.9983,19.3862,19.1495,2.6111,95.3018,2571020.13,5.6327,32.36639671325683,32.45020580291748,32.38953660329183,32.391315921648086,32.43437347970932,32.1540201579416,-0.030689239501953125,-0.7767219543457031,1.540496826171875,45.28459735643566,48.82986362689282,52.665016630955485
2023-02-08,32.04478073120117,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7380.0083,19.2368,19.0021,2.6314,95.3018,2550115.89,5.6327,32.32957496643066,32.40321922302246,32.40245949427287,32.32830952338501,32.39726940842283,32.15043853739274,-0.36821746826171875,-0.9397315979003906,0.7753734588623047,39.66891933274636,46.115932329588446,51.80693371521043
2023-02-09,31.879846572875977,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7348.3383,19.1339,18.8674,2.6466,95.3018,2544753.12,5.6327,32.294287300109865,32.344725894927976,32.415048090616864,32.24677080511064,32.34799104313265,32.141566669703664,-0.3528766632080078,-1.1698665618896484,0.7553157806396484,36.13050425568932,44.27485327184568,51.20390920875424
2023-02-10,32.1962890625,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7408.0283,19.3278,19.058,2.6201,95.3018,2569444.68,5.6327,32.30176677703857,32.31375322341919,32.43671830495199,32.23759230645416,32.33354323545335,32.14336084651666,0.07479476928710938,-0.6194534301757812,1.3002128601074254,46.33499342269771,48.432593161887496,52.287493568049456
2023-02-13,32.50505065917969,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7467.2783,19.5204,19.2483,2.5942,95.3018,2600344.96,5.6327,32.33571186065674,32.28997201919556,32.460067462921145,32.2862210978588,32.34987727580824,32.15521952889905,0.3394508361816406,-0.47562408447265625,1.4009494781494105,54.25813825082032,52.10303989964649,53.31615403281047
2023-02-14,32.20587539672852,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7411.7883,19.3401,19.1225,2.6173,95.3018,2577091.58,5.6327,32.30617733001709,32.247971820831296,32.47415828704834,32.271612788562386,32.33616281113398,32.156880377024606,-0.29534530639647727,-0.8400039672851491,0.845449447631843,46.816548952978884,48.576501141290336,52.207054181753506
2023-02-15,32.290260314941406,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7423.2383,19.3773,19.1766,2.6124,95.3018,2583167.79,5.6327,32.26897144317627,32.259191036224365,32.48953177134196,32.275003247904024,32.33179114482993,32.16125348974319,-0.3720588684082031,0.22438430786132812,0.9224090576171875,49.00832768631927,49.5895301730697,52.49053933906259
2023-02-16,32.12149429321289,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7389.0383,19.2661,19.066,2.6275,95.3018,2561354.35,5.6327,32.2417387008667,32.27395830154419,32.496179739634194,32.247092528869274,32.31176287324735,32.15994990952908,-0.2723274230957031,0.2953453063964844,0.3988780975341797,44.896712990074306,47.61483909505633,51.86484955300532
2023-02-17,32.50697326660156,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7460.6783,19.4989,19.2963,2.5961,95.3018,2594120.02,5.6327,32.25036907196045,32.29582147598266,32.50315395991007,32.294343572093325,32.33035433928109,32.171327724515066,0.0863037109375,0.43726348876953125,0.4184532165527344,54.56971281325811,52.1920542641154,53.16171213878753
2023-02-21,32.46094512939453,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7452.9383,19.4738,19.2065,2.6024,95.3018,2587088.22,5.6327,32.24883480072022,32.30915021896362,32.50493415196737,32.32463476432991,32.34279155738713,32.18082337713407,-0.01534271240234375,0.2665748596191406,0.1068115234375,53.327726140304044,51.625093509650924,52.98835807213314
2023-02-22,32.41299819946289,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7443.5683,19.4433,19.176,2.6066,95.3018,2576969.82,5.6327,32.262451362609866,32.31442403793335,32.50520321528117,32.34070084344499,32.349477904251486,32.18843566639075,0.13616561889648438,0.10547637939453125,0.016143798828125,51.958986532460415,51.01740535048869,52.80594559438033
2023-02-23,32.380401611328125,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7439.7783,19.431,19.1643,2.6089,95.3018,2569346.02,5.6327,32.29601345062256,32.31279420852661,32.50384556452433,32.34791916487829,32.352423019211166,32.19472963179854,0.3356208801269531,-0.032596588134765625,-0.08145904541015625,50.9707573225773,50.591235284199186,52.68056362920262
2023-02-24,32.19053268432617,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7405.1183,19.3184,19.0524,2.6241,95.3018,2555710.79,5.6327,32.32708206176758,32.31068468093872,32.50186185836792,32.31930344114154,32.337004892079264,32.19459202696338,0.3106861114501953,-0.0421905517578125,-0.11902236938476562,45.38423800700697,48.126301766871094,51.949899229331706
2023-02-27,32.17327117919922,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7399.5383,19.3003,19.0407,2.6279,95.3018,2550035.43,5.6327,32.3247802734375,32.31327352523804,32.50144783655802,32.29275212078839,32.321411205138304,32.193892982774386,-0.02301788330078125,0.051776885986328125,-0.02484130859375,44.88727312836958,47.90294797609499,51.883368894810324
2023-02-28,31.927793502807617,6546655.0,1.42020217,3.6,127.134621848503,258.669,1436.0,4.7,7351.6583,19.1447,18.8834,2.6494,95.3018,2532744.29,5.6327,32.26705455780029,32.30138320922852,32.4879030863444,32.22639600842825,32.283923804916334,32.18516840966072,-0.5772571563720703,-0.2378063201904297,-0.8126850128173828,38.26622034624441,44.79114066260512,50.93990409490554
2023-03-01,31.68231201171875,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7305.0883,18.9933,18.7339,2.6705,95.3018,2512193.7,5.6327,32.214698219299315,32.2604377746582,32.47097905476888,32.12747164539016,32.226627443659424,32.16868131464623,-0.5235633850097727,-0.81890869140625,-1.01544189453125,32.87770034515341,41.92432555484432,50.01498517038125
2023-03-02,32.01218032836914,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7357.7428,18.665,18.259,2.742,99.0527,2540652.47,4.3253,32.18689022064209,32.22793083190918,32.45596186319987,32.106509587749976,32.206203908869874,32.16355013476829,-0.2780799865722656,-0.6501388549804688,-0.901031494140625,44.538423480909344,46.74559440638599,51.22519907503877
2023-03-03,32.088890075683594,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7370.4567,18.7052,18.2987,2.7122,99.0527,2542562.3,4.3256,32.18362979888916,32.21268424987793,32.44897174835205,32.10330604010154,32.19503116285213,32.161102263978634,-0.032604217529296875,-0.304931640625,-0.4194068908691406,46.92101034296216,47.80624412362586,51.50288089086791
2023-03-06,32.10231399536133,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7371.5045,18.7085,18.2821,2.7115,99.0527,2550602.52,4.3256,32.14316387176514,32.196766471862794,32.446260643005374,32.1031256683306,32.186200956424436,32.15917477976167,-0.4046592712402344,-0.3183555603027344,-0.16266632080078125,47.36070669820865,47.99703155507223,51.55196671854859
2023-03-07,31.799297332763672,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7315.6545,18.5321,18.1062,2.7368,99.0527,2525956.09,4.3256,32.07699909210205,32.16291694641113,32.43531068166097,32.04788415277297,32.149352992266266,32.14737551920436,-0.6616477966308594,-0.6769905090332031,-0.6569976806640625,39.213472870666095,44.16139413506391,50.38139831034966
2023-03-08,31.84532356262207,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7333.6204,18.5891,18.15,2.7308,98.8361,2526875.09,4.313,32.02023162841797,32.14134149551391,32.42271331151326,32.01105495456372,32.12039780849063,32.1374721763656,-0.5676746368408203,-0.43150901794433594,-0.7558422088623047,40.9284823217232,44.86585856652792,50.55482407469988
2023-03-09,31.519296646118164,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7266.1804,18.3757,17.9413,2.7635,98.8361,2503099.49,4.313,31.934121131896973,32.11506729125976,32.410254351298015,31.921644353028164,32.06315007874087,32.11720412619355,-0.8611049652099609,-0.5254840850830078,-0.7475376129150391,33.49146383784785,41.00823350295702,49.31322942104667
2023-03-10,31.287240982055664,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7227.8604,18.2544,17.833,2.7803,98.8361,2491933.91,4.313,31.843791961669922,32.08543701171875,32.38829361597697,31.806298285578617,31.98925397429466,32.089992219828375,-0.9032917022705078,-0.5926055908203125,-1.3176441192626953,29.283327075964355,38.52637353374689,48.45190639916683
2023-03-13,31.44450187683105,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7253.5904,18.3358,17.9116,2.7681,98.8361,2503408.19,4.313,31.770915031433105,32.0478476524353,32.37028509775798,31.740517120351786,31.937372822155268,32.068828602025185,-0.7287693023681676,-0.7517871856689489,-1.080511093139652,35.39561459012816,41.07052940728604,49.06502782360222
2023-03-14,31.666969299316406,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7299.0604,18.4797,18.0527,2.7465,98.8361,2522741.08,4.313,31.744832611083986,32.005943584442136,32.35592238108317,31.727144789254446,31.911620105694425,32.055652887182276,-0.26082420349121094,-0.8380813598632812,-0.8617630004882812,43.12283135318502,44.4914043457583,49.92192057232543
2023-03-15,31.80313491821289,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7299.7062,18.567,17.8313,2.7271,98.8361,2556119.93,4.313,31.7569149017334,31.98580656051636,32.352620887756345,31.740961176337798,31.901288183077135,32.04737360951115,0.12082290649414062,-0.4027404785156321,-0.198089599609375,47.40135725435624,46.49262838874707,50.440881010716524
2023-03-16,31.760942459106445,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7292.0662,18.5428,17.8071,2.7293,98.8361,2552772.48,4.313,31.73179111480713,31.95934066772461,32.35127846399943,31.74459413684119,31.887921923651355,32.03798242425198,-0.2512378692626953,-0.5293178558349609,-0.08054542541503906,46.20470688208618,45.952264696739945,50.27670111571685
2023-03-17,31.44641876220703,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7229.3962,18.3445,17.6163,2.7589,98.8361,2539258.18,4.313,31.667543983459474,31.925586891174316,32.33130121231079,31.690380432362254,31.8458740035138,32.018586894348864,-0.6424713134765625,-0.6750755310058594,-1.1986351013183594,38.21415481151224,42.111662090237964,49.066003280209294
2023-03-20,32.64913558959961,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7102.8303,18.6063,17.6186,2.6319,98.8361,2725260.03,4.313,31.7222261428833,31.93269500732422,32.33210433324178,31.864699551859953,31.922375106950543,32.039260622062,0.5468215942382812,0.14216232299804688,0.048187255859375,64.38407161603267,56.68394914458451,53.427245163197036
2023-03-21,32.66888427734375,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7105.8003,18.6157,17.6184,2.6306,98.8361,2721467.03,4.313,31.80918483734131,31.94309196472168,32.32898550033569,32.01091495649337,31.993471218416563,32.05990402059583,0.8695869445800781,0.20793914794921875,-0.18712997436523438,64.6571874028811,56.87160029516358,53.49374000052506
2023-03-22,32.317352294921875,6546655.0,2.05963636,3.5,127.134621848503,257.062,1380.0,5.2,7042.0303,18.4139,17.4397,2.6581,98.8361,2695359.02,4.313,31.85638771057129,31.93830966949463,32.320167509714764,32.06663083620764,32.024317035226595,32.06834494762291,0.4720287322998047,-0.09564590454101562,-0.5290794372558594,56.142335463429035,52.60181441786334,52.14600991868262
